,33222133,33222133,33222133,32122133,33222133,33222112,44122132,44122133,32122113,33222112,43522113,33222112,43522113,43222114,43222114,43222113,43222114,43522113,43522113,43522114,43222112,43222114,34432111,32222114,32222112,32222112,32222112,42422112,43422121,32522113,32522113,33222113,33222113,33222113,33222113,43222114,43222114,34422113,34432112,32222113,32222113,33222113,33222112,33222113,32122112,32222113,43222113,33222113,32222113,32222113,33222113,33222113,33222113,33222113,33222113,43222113,43222114,33222112,11422114,11422114,11422114,11422114,11422114,11422114,32522114,32522114,32522114,33422113,33422112,33422113,32422112,33422112,32422112,11122114,11422112,11422111,11422112,43422114,43422114,43422114,43422114,43422114,41422114,41422114,41422114,41422114,41422114,41422114,41422114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31421114,31521114,31521114,31521114,31521114,31521114,31521114,31521114,31521114,31422113,31422113,31422114,31422114,31422112,31422113,31422113,31422113,31422114,31422114,31422114,31422114,31422114,31422114,31422114,31422114,31422114,31422113,31422113,31422114,31422114,31422114,43422112,43422112,31422133,31421114,31421114,31422133,31422133,31421114,31422133,31422133,31422133,31422133,31421113,31421113,31422132,31421113,31422133,31422133,31422133,31422133,31422133,31421113,31422133,31422133,31422133,31422133,31422133,31422133,31431113,31422133,31422133,31421113,31422133,31422133,31421113,31421113,31421113,31422133,31431113,31421113,31421113,31431113,31422133,31422133,31422133,31422133,31422133,11121112,32422112,42422112,42422112,42422112,42422112,42422113,42422113,42422112,32522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522112,31522312,31422113,31422112,31422113,31422112,31422112,31422112,31422112,31422113,31422113,31422113,31422113,31422113,31422113,31422113,11421111,11421111,11421112,11422112,11422112,11422113,32222113,32222113,24122132,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24112134,24122134,24122134,24122133,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24422134,24112134,24112134,24132132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24112132,24122134,24122134,24122134,24122134,24122134,24122134,24122134,24122133,24122133,32522113,32122113,32122112,43222112,43222112,43222114,43222112,43222113,43222114,43222114,43222114,43222112,43222112,43222112,43222112,43222112,43222112,43222113,43222113,25222113,25222113,43522213,43222113,43222112,43222214,43222213,43522213,33522212,33522213,33522213,43222212,43222213,43222233,43222213,25222112,25222112,25222133,25222133,25222133,25222133,25222133,25222133,25222133,25222133,25222133,25222133,25222134,26112112,26112111,36112111,26112111,26112111,36112111,26112111,26112111,26512111,36112111,26112111,26112111,26112111,36112111,26112111,26112111,26112111,26112111,26112111,26112113,26112111,26112111,26112111,26112111,26112111,36112114,36112111,26112111,26112111,36112111,26112111,26112111,26112111,26112111,26112111,26112111,36112114,26112111,26112111,26112111,26112111,26112111,26112111,26112111,36112111,36112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26512112,26112111,26512111,26512111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,36112111,36112111,26112111,36112111,26112111,36112111,26112111,26112111,26112111,26112111,36112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26512111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112111,26112131,26422131,26422133,26422132,26422133,26422133,26432132,26422133,26422133,26422132,26422132,26422133,26422133,26422131,26422131,26422132,26422132,26422132,26422132,26422132,26422133,26422133,26422131,26422133,26422133,26422132,26422132,26422132,26422132,26422132,26422132,26422132,26422132,26422132,26422133,26422132,26422132,26422132,26422132,26422133,26422134,26422134,26422134,26422133,26432132,26422134,26422133,26422133,26422133,26112131,26112131,26132131,26422133,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26132131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26112131,26422132,26422132,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26632131,26112131,26112131,26112131,26112131,26112131,26112131,26412131,26412131,26412133,26412132,12422132,26412133,26412131,26412132,22412132,22412132,26412131,26412131,26412131,26412131,26412134,26412132,26412133,26412133,26412133,26412132,26412132,26412133,26412132,26412131,26412134,26412134,26412134,26412133,26412134,26412132,26412134,26412134,12412132,26412132,26412132,26412131,26412132,26412134,26412132,26412133,22412132,12412132,26412134,26412132,26412133,26412134,26412132,26412134,26412134,26412133,26412133,26412133,26412134,26412132,26412132,26412131,26412133,26412132,12422132,12412132,12422132,26412132,26412134,26412134,26412132,26412134,26412132,12422132,26412134,26412133,26412132,26412133,26412133,26512133,26412133,26412132,12422132,36122311,36122311,36122311,36122312,36122312,36122311,36122312,36122311,36122311,36122313,36122311,31221312,31521312,31221313,31221313,31221313,31221313,31221311,31221311,33221312,43221311,43321311,31421312,33221314,33221314,31521314,31221313,31521312,43522313,43522311,43522311,43522311,43522311,43522311,43522311,43522311,43522314,43522311,43522311,32221311,32221311,32221311,32221311,32221312,43421312,31421312,31421312,31221311,31221311,31221311,31421312,31421312,31421312,31221314,31221314,31221314,31221314,31221314,31221312,31221312,31221312,31221312,32221312,32421311,32221312,32221311,32221311,32221312,32121311,32221311,32221311,31521312,31521312,31521312,32221313,31221313,42221312,42221312,42221312,31521312,31522311,43521311,43521311,43521311,43521311,43521311,43521311,43521311,43521311,43521311,43521311,43221312,43221312,43221312,43221312,31421312,31421312,31421312,31421312,31421312,31421312,31421312,31421312,31421312,31421312,31221311,31521311,31521311,31521311,33521311,33521311,33521311,33521311,31521314,31521314,31521314,31521314,31521312,31521312,31521312,31521312,31521312,31521312,31521312,31521312,31521312,33521312,33521312,33521312,33521312,33521312,31422114,31422114,31422114,31422114,41422114,41422112,31422114,31222132,31222132,31222132,31222132,31222132,31222132,31422114,31222112,31422111,31422112,31422112,31422112,31422114,31422114,31422113,31422112,31322112,31322111,31322112,31222112,31322112,31522112,31322112,31522112,31322112,31222112,31222111,31222111,31222112,31222112,31222112,31222112,31222112,31222112,31222112,31222112,31222112,31222112,41222112,41222112,41222112,31222112,31222112,41222112,41222112,31222112,31222112,41222111,31222112,31222112,31222112,31222112,41422111,41222112,31222112,31222112,31222112,31222112,31222111,31222111,31222111,41222112,41222112,31222112,31222112,41222112,31222112,31222112,31222112,31222112,31522111,41222112,31222111,31222112,31222111,41222112,31222112,31222111,31222112,31522112,41222113,41422112,41422112,41422114,31432114,41422112,31422112,31522112,31522112,41222113,41222112,41422112,41422112,41422112,41422113,41422112,31422112,41422113,41422112,41422113,41422114,41422113,41422114,41422113,41422112,41422114,41422114,41422114,41422114,31422113,41422112,41422113,31432112,31222112,31422112,31422112,41422112,41422113,41422112,41522112,41522112,41522112,41522112,31422112,31422112,31422112,41422112,31422112,31422112,31422112,31422113,31422112,31422112,31422113,31422112,31422113,31422112,31222112,31222112,31422112,31422113,41422111,41422112,31422112,31422112,31422112,41422112,31422111,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422113,31422112,31422113,31422113,31422113,41422114,31422112,41522112,41522112,41522112,41522112,41522114,41522112,41522112,41522112,41422112,41422112,41422111,41422111,41422111,41422111,41422112,41422112,41522113,41522113,31422112,41422113,31422113,41422112,41422114,41422112,41422112,31422112,31422113,31422112,31422112,31522133,31422113,31522133,31532133,31532133,31522133,31522133,31522133,31522133,31532132,31532132,31522133,31522133,31522133,31522133,31522133,31522133,31532132,31522133,31532134,31522133,31532133,31532132,31522132,31522133,31522133,31522133,31532131,31522133,31522133,31522133,31522133,31522133,31522133,31522132,31532131,31532132,31532133,31522133,31522132,31522132,31522132,31522133,31522133,31522133,31522134,31522133,31522131,31522133,31522133,31522133,31522133,31532132,31532132,11122112,31422112,31422112,11512113,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31422112,31522112,31422113,31522112,31422112,31422112,31522112,31522111,31522112,41522113,31522112,31522112,31122113,11122113,31122114,11512112,11122112,11122112,31522112,11122112,11122112,31522113,11122111,11122114,11122111,11122111,11122112,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522312,33522312,33522312,33522312,33522311,33522311,33522312,33522312,33522312,33522312,33522312,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522311,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,33522312,41422312,41422312,41422312,41422314,41422314,41422314,32422112,32422112,32422112,32422113,32422113,32422114,32422113,32422113,32422113,32422113,32422114,32422112,32422112,32422113,32422114,32422112,32422112,32422113,32422112,32522114,32422113,32522114,32422114,32422114,32422113,32422112,32422112,32422112,32422113,32322133,32322132,32522133,32522112,32522114,32522114,32522113,32522133,32522114,32522114,32522114,32522132,32522131,32522132,32522132,32522132,33222132,33222132,35522133,35522133,35522132,35522132,35522132,32222114,32222114,42222112,42122112,42122114,42522112,42122112,42122112,42122114,42122114,42122114,42122114,42522132,42522132,42522132,42522132,42522132,42522132,42522132,42522132,42522132,42522134,34122132,34122132,34522132,34522132,34522132,34522132,34522132,34522132,34522132,34522132,34522132,34522131,34522132,34522132,34522132,34522132,34522132,34122132,35122132,35122131,43122132,33122132,33122133,33122131,43122131,43122133,34122131,43122113,34122134,34122134,34432112,34122132,34122133,34122133,34122133,34122132,43122131,43122132,43122132,34122132,43122112,43122112,34122131,34122131,34122131,34122131,34122132,34122132,33122133,34122132,34122134,34122132,34122132,34122132,34122134,34122132,34122131,34122134,45322134,35122132,35122132,35122132,34122132,34122132,45122132,35122114,35122112,35122132,35122134,34122132,35122132,34122132,36122132,34122132,34122131,36122133,34122132,34122132,34122132,34122132,36122132,34122131,34122131,34122131,36122134,36122134,36122132,36122133,34122131,34122132,34122132,34122131,34122132,34122131,34122134,34122134,34122132,34122131,34122131,36122133,34122132,34122132,34122132,34122134,33422112,34122132,34122132,34122132,34122134,34432114,34122133,34122132,34122134,34122132,34122132,34122133,34122133,34122131,34122132,34122133,43122132,33122111,33122112,43122132,43122132,43632131,43632132,34122132,43122132,34122133,34122133,34432112,34122133,34122132,34122132,34122132,34122132,33122131,33122131,43122132,43122132,34122132,34122132,43122132,43122132,46122131,46122131,46122131,34122131,34122131,34122131,46122111,46122111,46122111,34122131,43632112,46632112,43632112,43222133,46122131,46122132,46122132,46122132,45122132,45122131,45122131,43122131,35122112,35122113,35122112,35122113,43122134,43122113,43222112,43122132,43122133,43122133,45222133,33222132,33222132,43632132,43632132,34122131,43122132,34122132,43122132,43122132,34122132,34122132,43122132,34122132,34122132,34122132,34122132,34122132,34122133,34122133,43122133,43122133,43122133,43122132,34122133,34122132,34122133,34122132,34122132,34122132,34122132,34122132,34122132,34122132,34122132,34122132,34122132,43122133,34122132,34122132,34122131,44122112,34122132,34122132,34122132,34122133,34122132,34122132,34122132,43122132,43122133,43122132,43122133,43122132,43122132,34122132,34122133,34122132,34122132,43122132,43122133,11422314,11421314,11421314,31421314,31421314,11421314,31421314,11422324,11422324,11422324,11422324,11422324,31422334,31422334,32322114,32322114,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,34322111,34322112,34322112,34322112,34322112,34322112,34322113,34322112,34322112,34322112,34322112,34322112,34322112,34322112,34322112,34322112,34322114,34322112,32322111,32422111,32422111,32322111,32322111,32422111,32422111,32422111,32422112,32422112,32422111,32322111,32322112,32322112,32322112,32322112,32322113,32322112,32322112,32322113,32322112,32322112,32322112,32422112,32422111,32422113,32422113,32222113,32222112,32322112,32222112,32322112,32322112,32422111,32322112,32322112,32322111,32322112,32322113,32322113,32322112,32322112,32322112,32322112,34222111,34222111,32322111,34422112,34432112,34422112,34422112,34432112,34432112,34422112,34422112,34432112,34432112,34432111,34432112,34322112,34322112,34322113,34322113,34322113,34322114,34322112,32422112,34322113,34322114,34322113,32322112,32322112,34322114,34322112,32322114,34322113,34322112,34322113,34322113,34422112,32322112,34322112,34322112,34422112,34322112,34422112,34422111,34422112,34422112,34322112,32222112,32422113,32422113,32422113,32422112,32422113,32422113,32422112,32422113,32422114,32422113,32422111,32422111,32422111,32422111,32422111,32422111,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422113,32422114,32422112,32422114,32422114,32522114,32522112,32522112,32522113,32512114,32512114,32522112,32522112,32522112,32522113,32512112,32512112,32512112,32512112,32522112,32522112,32422111,32422111,32422111,32422111,32422114,33222112,33222112,33222112,33222112,32322111,32222111,32322111,32322111,32222112,32222111,32222112,32322112,32322111,32322112,32322111,32322111,32322112,32322112,32422112,32422112,32422112,32422112,32422112,32422112,32422113,32322112,32322112,32322114,32322114,32422114,32422111,32422111,32422112,32422112,32422112,32222114,36112114,32222114,36112114,36112114,36112114,36112114,36112114,32422112,32422134,32422111,32422111,32422112,32422112,32422112,32422111,32422112,32422112,32422111,32422111,32422111,32422112,32422112,32422113,32422112,32422112,32422112,32422113,32422112,32422112,32422112,32422112,32422112,32422113,32422112,32422112,32422113,32422112,32422112,32422112,32422112,32422111,32422112,32422112,32422112,32422111,32422112,32422111,32422111,32322111,32422112,32422113,32422111,32422112,32422112,32422112,32422111,32422111,32422111,32422111,32422112,32422111,32422111,32422111,32422112,32422112,32422112,32422111,32422112,32422111,32422112,32322112,32322112,32322112,32322111,32322112,32322112,32322111,32322112,32422112,32422112,32422112,32422111,32422111,32422112,32422112,32422112,32422111,32422112,32422111,32422111,32422112,32422111,32422112,32422111,32422111,32422112,32422112,32422112,32422112,32422112,32422112,32422113,32422112,32422112,32422112,32422112,32422113,32422112,32422113,32422113,32422113,32422114,32422113,32422112,32422112,32422112,32422112,32422114,32422114,32422113,32422113,32422113,32422113,32422112,32422113,32422112,32422111,32422111,32422111,32422111,32422111,32422111,32422111,32422111,32322111,32422112,32422112,32422111,32422114,32422114,32422114,32422113,32422113,32422113,32422112,32422113,32422112,32422113,32422113,32422113,32422114,32422113,32422112,32422111,32422111,32422111,32422111,32422111,32422111,32422111,32422111,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32422112,32422112,32422114,32422114,32422112,32422112,32422113,32422114,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422114,32422112,32422112,32422112,32422112,32422112,32422113,32422112,32422112,32422112,32422114,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422113,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422114,32422114,32422114,32422114,32422114,32422113,32422112,32422112,32422112,32422113,32422114,32422112,32422113,32422113,32422113,32422113,32422112,32422113,32422113,32422112,32422113,32422112,32422114,32422112,32422113,32422113,32422112,32422114,32422114,32422113,32422112,32422112,32422114,32422112,32422112,32422112,32422112,32422112,32422112,32422113,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422113,32422112,32422112,32422112,32422112,32422111,32522112,32422111,32422111,32422112,32422112,32422111,32422112,32422112,32422112,32422113,32422113,32422113,32422112,32322111,32322112,32322112,32322112,32322111,32422113,32422112,32322112,32322112,32322112,32322111,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32422112,32422114,32422112,32422112,32422112,32422111,32422112,32422112,32422111,32422112,32422111,32422111,32422111,32422111,32422111,32422111,32422111,32422111,32322112,32422111,32522113,32322112,32422114,32422112,32422112,32422112,32422112,32422112,32522112,32422112,32422112,32422111,32322112,32322112,32322113,32322112,32322112,32322112,32422114,32422114,32322111,32422113,32422113,32422114,32322114,32322114,32322111,32422114,32422114,32422112,32422112,32422112,32322111,32322112,32322112,32422113,32422113,32322112,32322112,32422112,32422112,32322112,32322112,32422112,32322112,32422112,32322112,32422112,32322112,32422112,32422112,32422112,32322111,32322114,32322114,32422112,32322112,32322112,32322111,32322112,32322112,32322112,32322113,32222112,32222112,32322111,32322111,32322111,32422112,32422112,32422112,32222112,32222112,32222112,32222111,32222112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32322112,32222112,32222113,32222112,32222112,32222112,32222112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422112,32422111,32422112,32422112,32422112,32322112,32422112,32422112,33322112,33322113,33322111,32322112,33322112,32422113,32422112,32422113,11422113,32422112,34322112,34322112,34322112,32422112,32422114,32322111,32322113,33522213,33522213,33522213,33522213,33522213,33522213,33522212,33522212,33522212,33522212,33522212,33322212,33522212,33522212,33322212,33522212,33322212,33322212,33322212,33322212,33522212,33522212,33522212,32422213,32522213,32522213,32422212,32522212,36112231,26112231,26112231,36112231,36112231,36112231,26112231,36112231,26132231,26132231,36112231,26112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,36112231,26112231,26112231,26112231,36112231,36112231,36112231,26112231,26112231,26112231,26112231,36112231,36112231,36112231,36112231,26112231,26112231,26112231,36112231,26112231,26112231,36112231,36112231,36112231,36112231,36112231,26112231,26112231,36112231,26112231,26112231,36112231,26112231,26112231,26112231,26112231,26112231,26112231,26112231,36112231,26112231,26112231,36112231,26112231,26112231,26112231,26112231,36112231,36112231,36112231,36112231,36112231,36112231,26112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231,36112231
